t,Site,IMSI,TAC,SNR,SVN,GTPUPDLIP,GTPUPULIP,MCC,MNC,LAC,ULI,SAC,TicketType,APN,PATH,LocDomain,Volume,ActiveSecondsDlSum,ActiveSecondsUlSum,BYTESDownlinkSum,BYTESUplinkSum,BYTESRETRASMDownlinkSum,BYTESRETRASMUplinkSum,CXTBytesDLSum,CXTBytesULSum,CXTDurationSum,IfCXTDurationSum,TCPMSLatencyMsecSum,IfTCPMSLatencyMsecSum,TCPNWLatencyMsecSum,IfTCPNWLatencyMsecSum
1433528099,C_gngyserver_NET0,228036740054790,35201606,927083,10,10.156.191.47,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,126,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031890003901,35676506,79995,1,10.67.64.67,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,1,13,14,10951,9127,0,0,0,0,0,0,40,1,27,1
1433528099,C_gngyserver_NET0,228032800408718,35925606,558586,5,10.67.66.106,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,http,1,1,2,2,4296,1830,0,0,0,0,0,0,15,1,0,0
1433528099,C_gngyserver_NET0,228032750036405,35157406,484181,1,10.67.66.24,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,6,6,6337,8657,0,1875,0,0,0,0,25,1,36,1
1433528099,C_gngyserver_NET0,228035760068774,1340500,248057,12,10.67.34.123,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,dns,1,2,5,4,2783,920,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036760016399,35925206,528998,5,10.77.3.146,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,126,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035880047313,1306900,182030,18,10.8.3.133,213.55.204.145,228,3,8004,-1,36793,3219,unspec,https,0,1,2,4,496,1864,0,0,0,0,0,0,918,1,29,1
1433528099,C_gngyserver_NET0,228032800285337,35363306,702285,13,10.77.7.35,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,4,5,3,647,591,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031740050052,35332805,707191,1,10.8.3.133,213.55.204.143,228,3,8006,-1,56571,3219,unspec,https,0,2,11,12,75732,17190,335,0,0,0,0,0,123,2,35,2
1433528099,C_gngyserver_NET0,228032800161131,35695606,26229,5,10.67.27.133,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,2,5,16,7540,6901,0,0,0,0,0,0,52,1,68,1
1433528099,C_gngyserver_NET0,228031870006100,35676506,403250,1,10.67.66.76,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,1,5,5,5073,4755,0,1488,0,0,0,0,80,1,12,1
1433528099,C_gngyserver_NET0,228032800608370,35299106,645531,1,10.77.8.17,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,11,14,9988,7352,0,0,0,0,0,0,31,1,28,1
1433528099,C_gngyserver_NET0,228035700072182,35488606,722330,1,10.67.28.102,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,android_market,1,1,3,3,11620,5093,0,0,0,0,0,0,18,1,31,1
1433528099,C_gngyserver_NET0,228032800144745,35925206,188763,5,10.8.3.6,213.55.204.143,228,3,6001,-1,51188,3219,unspec,apple_push,0,1,1,0,80,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033780025028,35374906,157758,1,10.8.3.5,213.55.204.143,228,3,8004,-1,39203,3219,unspec,facebook_dns,0,2,8,7,2864,4266,0,0,0,0,0,0,0,0,26,1
1433528099,C_gngyserver_NET0,228032800147481,35443006,498962,2,10.42.72.5,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,2,5,5,37929,15387,0,0,0,0,0,0,17,1,140,1
1433528099,C_gngyserver_NET0,228031790068074,35420106,423975,1,10.42.72.105,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,10,139,93,360536,65882,32431,1588,0,0,0,0,6363,6,570,6
1433528099,C_gngyserver_NET0,228035780080358,35206806,647943,5,10.77.3.140,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,dns,1,6,15,16,19108,12322,0,952,0,0,0,0,82,1,182,1
1433528099,C_gngyserver_NET0,228031770021854,1275400,982887,21,10.8.3.6,213.55.204.142,228,3,6001,-1,31012,3219,unspec,skype_https,0,1,9,9,80373,11503,0,0,0,0,0,0,70,1,132,1
1433528099,C_gngyserver_NET0,228035740053631,1334700,457218,9,10.67.1.180,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,31,30,256249,67961,3990,0,0,0,0,0,179,2,123,2
1433528099,C_gngyserver_NET0,228035840097390,35880005,82047,5,10.8.3.4,213.55.204.141,228,3,6003,-1,34442,3219,unspec,apple_push,0,1,2,2,104,434,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800270292,35872504,58843,0,10.67.2.129,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,dns,1,15,29,29,13119,1711,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031740080464,35576205,214435,54,10.67.27.121,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,5,37,36,78441,30865,909,0,0,0,0,0,76,5,369,5
1433528099,C_gngyserver_NET0,228032800070640,35322406,62649,1,10.67.27.2,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,14,14,10668,7129,0,0,0,0,0,0,13,1,112,1
1433528099,C_gngyserver_NET0,228031710050635,35584606,197270,1,10.42.72.74,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,0,120,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036740060107,35799905,519815,5,10.8.3.4,213.55.204.146,228,3,6003,-1,32561,3219,unspec,apple_push,0,2,4,8,460,828,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031820019486,35697606,964309,5,10.8.3.5,213.55.204.142,228,3,8006,-1,57069,3219,unspec,dns,0,1,1,1,1245,867,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035840055734,1334600,926030,12,10.8.3.5,213.55.204.141,228,3,8006,-1,37482,3219,unspec,facebook_dns,0,3,19,20,20900,13672,0,132,0,0,0,0,933,2,68,2
1433528099,C_gngyserver_NET0,228032800271708,35374906,428965,1,10.67.64.2,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,3,9,10,744,913,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031720068964,35684305,469181,1,10.67.27.248,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,pop3s,1,1,3,4,12291,2003,0,0,0,0,0,0,15,1,33,1
1433528099,C_gngyserver_NET0,228032800426997,35952306,184182,1,10.67.28.96,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,android_market,1,1,4,4,1298,2022,0,0,0,0,0,0,15,1,41,1
1433528099,C_gngyserver_NET0,228031770077437,35489906,16,1,10.77.1.13,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,1,6,9,14348,10814,0,1566,0,0,0,0,73,1,28,1
1433528099,C_gngyserver_NET0,228036750084644,35690006,309574,1,10.67.4.135,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035830056401,35684305,916389,1,10.42.72.32,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,8,105,100,477155,574067,3650,1200,0,0,0,0,340,6,181,6
1433528099,C_gngyserver_NET0,228031760096820,1305800,726865,17,10.8.3.134,213.55.204.143,228,3,6001,-1,31212,3219,unspec,https,0,1,3,3,8753,2917,0,0,0,0,0,0,45,1,6,1
1433528099,C_gngyserver_NET0,228035760089830,35443006,497944,5,10.67.64.72,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,3,18,14,8094,2910,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035850016359,35773705,954464,10,10.67.28.15,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,7,7,4557,4765,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810074727,35695706,38086,5,10.8.3.134,213.55.204.145,228,3,6001,-1,31529,3219,unspec,https,0,1,7,6,11617,4529,0,0,0,0,0,0,512,1,126,1
1433528099,C_gngyserver_NET0,228034700095872,35744805,39743,1,10.42.64.30,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,tcp_p2p,1,1,4,3,1583,889,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033780044027,35954405,56011,1,10.67.64.228,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,android_market,1,1,1,1,137,137,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034720076497,35201906,371693,10,10.67.10.251,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,1,5,5,8255,4832,0,0,0,0,0,0,33,1,172,1
1433528099,C_gngyserver_NET0,228036820027097,35374906,463317,1,10.67.25.6,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,1,0,0,0,0,0,0,80,0,9081,1,0,0,0,0
1433528099,C_gngyserver_NET0,228035740080626,1334500,228856,12,213.55.204.69,213.55.204.141,228,3,6001,-1,11137,3219,unspec,dns,0,1,5,6,4417,2603,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032750032751,35388806,585315,61,213.55.204.70,213.55.204.144,228,3,8006,-1,17531,3219,unspec,imap,0,1,5,5,6081,2002,0,0,0,0,0,0,173,1,44,1
1433528099,C_gngyserver_NET0,228033760029832,35562605,872496,1,10.8.3.6,213.55.204.142,228,3,8004,-1,59253,3219,unspec,https,0,2,3,2,260,244,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031890012311,35676005,786238,31,10.42.64.30,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,2,1,138,84,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033700086096,35880105,177683,8,10.67.26.140,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,126,226,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031750018928,1202800,172298,24,10.8.3.133,213.55.204.143,228,3,8004,-1,39199,3219,unspec,tcp,0,1,4,3,14238,11689,0,0,0,0,0,0,61,1,80,1
1433528099,C_gngyserver_NET0,228036710070513,35826305,264893,1,10.77.3.141,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,12,49,50,161164,77970,0,0,0,0,0,0,261,12,455,12
1433528099,C_gngyserver_NET0,228033710065766,1305600,219292,18,213.55.204.68,213.55.204.141,228,3,6003,-1,14141,3219,unspec,apple_push,0,2,2,23,570,8334,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035740098121,35698006,141421,5,213.55.204.69,213.55.204.143,228,3,8004,-1,15553,3219,unspec,http,0,1,10,0,764,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810081004,1372100,260589,12,10.8.3.6,213.55.204.142,228,3,6001,-1,31482,3219,unspec,facebook_dns,0,1,2,2,6173,4123,0,0,0,0,0,0,25,1,37,1
1433528099,C_gngyserver_NET0,228035840089635,35883005,129778,5,213.55.204.69,213.55.204.142,228,3,6001,-1,11432,3219,unspec,apple_push,0,1,1,2,230,278,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800078338,35690006,203963,1,10.67.25.5,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,1,1,1,1597,9670,0,0,0,0,0,0,14,1,28,1
1433528099,C_gngyserver_NET0,228035830098979,35690006,777480,1,10.67.65.5,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,4,31,35,30071,25974,0,452,0,0,0,0,75,4,359,4
1433528099,C_gngyserver_NET0,228032800189982,35601006,155627,1,10.77.1.10,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,3,3,3,280,442,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035820005961,35420106,421437,1,10.42.74.177,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,2,5,3,299,206,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800435539,35700006,901419,5,10.67.16.132,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,5,5,1190052,51235,1353,0,0,0,0,0,17,1,25,1
1433528099,C_gngyserver_NET0,228032800136935,35438306,241811,5,10.8.3.133,213.55.204.141,228,3,8004,-1,38640,3219,unspec,tcp,0,4,21,18,5723,6914,0,244,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800285380,35696006,818380,5,10.42.64.31,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,1,12,14,14362,12602,0,0,0,0,0,0,16,1,49,1
1433528099,C_gngyserver_NET0,228034760023244,1307300,946103,18,10.8.3.4,213.55.204.144,228,3,6003,-1,33985,3219,unspec,https,0,2,2,4,80,314,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036730091452,35201606,169782,10,10.67.11.15,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,http,1,15,64,64,106985,57624,0,0,0,0,0,0,249,15,25,6
1433528099,C_gngyserver_NET0,228031770098957,35274506,546927,1,10.42.68.68,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,imap,1,2,5,5,2657,1691,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035840058542,35198706,31904,10,10.67.64.167,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,4,4,1470,1396,0,0,0,0,0,0,15,1,149,1
1433528099,C_gngyserver_NET0,228032800624658,86457801,988406,1,10.67.11.201,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,2,19,19,26219,31239,0,0,0,0,0,0,105,2,217,2
1433528099,C_gngyserver_NET0,228035780070510,35868605,805760,5,10.42.72.55,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,4,5,1776,2554,0,0,0,0,0,0,60,1,116,1
1433528099,C_gngyserver_NET0,228032800414058,35925506,544970,5,10.8.3.6,213.55.204.143,228,3,6006,-1,32071,3219,unspec,apple_push,0,2,3,3,282,2766,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031720080958,35750605,785544,1,10.8.3.6,213.55.204.142,228,3,6006,-1,34744,3219,unspec,https,0,1,8,7,4421,8440,0,0,0,0,0,0,462,1,51,1
1433528099,C_gngyserver_NET0,228032800182121,35695706,14446,3,10.42.69.4,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,3,2,4137,2756,0,0,0,0,0,0,72,1,190,1
1433528099,C_gngyserver_NET0,228031780068964,35590106,914966,5,10.67.65.8,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,2,2,3626,1726,0,0,0,0,0,0,15,1,126,1
1433528099,C_gngyserver_NET0,228032800076695,35274506,912119,1,10.77.5.138,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,4,8,8,5554,13026,0,0,0,0,0,0,58,2,29,2
1433528099,C_gngyserver_NET0,228033750047841,35775905,125733,1,10.156.160.229,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,imap,1,2,2,5,921,1313,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035790040656,86979601,1750,5,213.55.204.68,213.55.204.146,228,3,6006,-1,12974,3219,unspec,xmpp_client,0,1,1,2,70,234,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035760072267,35697706,816063,5,10.8.3.134,213.55.204.145,228,3,6001,-1,51146,3219,unspec,xmpp_client,0,3,32,27,7402,10137,0,582,17445,21229,150,1,816,1,124,1
1433528099,C_gngyserver_NET0,228035750094108,35854605,873309,10,10.67.1.205,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,20,22,1018806,186352,8604,0,0,0,0,0,30,1,40,1
1433528099,C_gngyserver_NET0,228034710053573,35827005,307007,10,10.8.3.134,213.55.204.143,228,3,6001,-1,31082,3219,unspec,tcp,0,2,2,2,116,104,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228034750039182,35713905,306653,1,10.67.29.118,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,http,1,2,35,33,2268579,237195,0,0,0,0,0,0,52,1,9,1
1433528099,C_gngyserver_NET0,228035840099654,35205306,20926,8,10.67.27.21,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,6,5,3290,2240,0,0,0,0,0,0,46,1,132,1
1433528099,C_gngyserver_NET0,228033750005026,1366200,317705,21,10.8.3.133,213.55.204.142,228,3,8004,-1,39495,3219,unspec,http,0,4,25,25,55911,17024,0,0,0,0,0,0,1062,4,13,3
1433528099,C_gngyserver_NET0,228035780079637,35684305,894747,1,10.67.11.183,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,1,3,3,813,961,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810067413,35204706,430032,9,213.55.204.72,213.55.204.146,228,3,6001,-1,31531,3219,unspec,apple_push,0,1,3,3,4137,3964,0,0,4662,4926,2006,1,55,1,209,1
1433528099,C_gngyserver_NET0,228035780082420,35410505,552682,9,10.9.5.204,213.55.204.143,228,3,7007,-1,47515,3219,unspec,skype_https,0,1,5,7,12282,11175,0,0,0,0,0,0,118,1,43,1
1433528099,C_gngyserver_NET0,228036100011423,35342605,689747,1,10.8.3.4,213.55.204.146,228,3,6003,-1,33173,3219,unspec,facebook_dns,0,3,13,14,12189,9072,0,0,0,0,0,0,1160,2,54,2
1433528099,C_gngyserver_NET0,228032800163422,1363000,765731,11,10.42.70.206,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,16,18,524778,18454,0,0,0,0,0,0,14,1,165,1
1433528099,C_gngyserver_NET0,228035780071298,35854605,126971,10,10.67.1.193,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,7,15,14,4364,3458,0,0,0,0,0,0,213,5,134,5
1433528099,C_gngyserver_NET0,228035830080396,35868505,685510,6,10.77.1.21,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,2,13,13,49433,11338,0,0,0,0,0,0,199,2,373,2
1433528099,C_gngyserver_NET0,228032800433613,35880305,465229,8,10.67.1.193,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,2,3,2,8301,5703,0,0,0,0,0,0,40,1,39,1
1433528099,C_gngyserver_NET0,228032800327112,35922706,82672,4,10.77.7.161,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,4,6,6,11880,12522,0,0,0,0,0,0,13,1,117,1
1433528099,C_gngyserver_NET0,228032800286210,35204906,451950,10,213.55.204.68,213.55.204.143,228,3,6006,-1,13911,3219,unspec,apple_push,0,1,10,8,4856,2697,0,0,0,0,0,0,335,1,254,1
1433528099,C_gngyserver_NET0,228036730036479,1353900,46403,14,10.8.3.6,213.55.204.144,228,3,6001,-1,31183,3219,unspec,apple_push,0,1,1,1,40,174,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800407312,35952306,282099,1,10.8.3.4,213.55.204.145,228,3,6003,-1,53308,3219,unspec,http,0,1,16,17,44712,29559,0,0,0,0,0,0,102,1,45,1
1433528099,C_gngyserver_NET0,228032800224866,35697706,172444,3,10.156.162.51,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,2,2,2,267,358,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031720074510,35156505,347460,1,10.8.3.134,213.55.204.146,228,3,6006,-1,55186,3219,unspec,facebook_dns,0,3,12,14,3050,5538,0,0,0,0,0,0,676,2,73,2
1433528099,C_gngyserver_NET0,228036760065356,35351406,307677,1,10.8.3.132,213.55.204.145,228,3,6003,-1,53681,3219,unspec,xmpp_client,0,1,4,5,600,726,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036750030976,35773605,207696,1,10.8.3.134,213.55.204.143,228,3,6001,-1,51089,3219,unspec,http,0,2,8,8,4270,3522,0,0,0,0,0,0,978,2,0,0
1433528099,C_gngyserver_NET0,228035720100913,1342000,620414,12,10.77.7.159,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,1,3,5,1118,4695,0,0,0,0,0,0,24,1,12,1
1433528099,C_gngyserver_NET0,228035840097007,35207006,336634,5,10.77.3.154,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,https,1,1,21,24,11642731,326653,0,0,0,0,0,0,13,1,9,1
1433528099,C_gngyserver_NET0,228032800223995,35201806,838126,8,10.77.3.145,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,8,128,126,339962,119557,0,72,0,0,0,0,207,7,789,7
1433528099,C_gngyserver_NET0,228035840090412,35589906,276641,5,10.77.7.33,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,3,4,779,515,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035770068371,35724204,747637,1,213.55.204.73,213.55.204.143,228,3,8006,-1,36922,3219,unspec,udp,0,1,1,1,76,76,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031780059292,35854505,732513,10,10.42.184.190,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,video-streaming,1,1,15,17,6436831,123431,1434,0,0,0,0,0,36,1,24,1
1433528099,C_gngyserver_NET0,228031790069178,35388806,375274,68,10.8.3.134,213.55.204.142,228,3,6006,-1,39637,3219,unspec,http,0,1,14,15,64849,45211,2089,1892,0,0,0,0,121,1,0,0
1433528099,C_gngyserver_NET0,228032700098487,1300800,131237,18,213.55.204.68,213.55.204.145,228,3,6003,-1,12179,3219,unspec,https,0,2,63,58,115195,38315,39581,1799,0,0,0,0,1332,2,274,2
1433528099,C_gngyserver_NET0,228033740040922,35374806,169939,1,10.67.27.124,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,imap,1,1,6,8,24413,11894,0,0,0,0,0,0,16,1,16,1
1433528099,C_gngyserver_NET0,228032800284278,35373706,831791,1,10.77.5.11,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,1,0,2216,3163,0,0,0,0,0,0,10,1,8,1
1433528099,C_gngyserver_NET0,228032800451851,35876205,763896,10,10.67.26.129,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,1,0,0,0,0,0,0,0,0,8321,1,0,0,0,0
1433528099,C_gngyserver_NET0,228036740063670,35204606,183697,10,10.8.3.4,213.55.204.146,228,3,6003,-1,53419,3219,unspec,https,0,2,11,22,48020,18391,0,0,0,0,0,0,67,2,97,2
1433528099,C_gngyserver_NET0,228035800089590,35409105,432404,19,109.24.54.131,213.55.204.142,208,10,49618,-1,35736,3219,unspec,binary-download,0,1,12,13,1927054,44379,0,0,0,0,0,0,108,1,81,1
1433528099,C_gngyserver_NET0,228032800300616,35929806,65195,5,10.67.65.3,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,imap,1,2,18,30,113509,55517,0,0,0,0,0,0,45,2,43,2
1433528099,C_gngyserver_NET0,228036730097747,35868505,866407,10,10.42.74.38,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,126,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035780071436,1363200,506698,7,10.8.3.132,213.55.204.143,228,3,6003,-1,32782,3219,unspec,facebook_dns,0,5,49,47,2453642,329867,2868,36407,0,0,0,0,124,3,117,4
1433528099,C_gngyserver_NET0,228035850057488,35205406,179411,10,10.9.3.6,213.55.204.144,228,3,9005,-1,38285,3219,unspec,facebook_dns,0,1,0,2,0,262,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035840006745,35420106,345710,1,213.55.204.73,213.55.204.141,228,3,6001,-1,31683,3219,unspec,https,0,1,3,1,260,260,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035770086590,35655505,274834,1,213.55.204.69,213.55.204.141,228,3,6001,-1,11682,3219,unspec,https,0,7,355,367,8685387,426534,15776,0,0,0,0,0,8371,7,91,7
1433528099,C_gngyserver_NET0,228035810081698,35876205,851046,5,10.67.64.195,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,tcp_p2p,1,1,5,5,32839,16524,0,211,0,0,0,0,13,1,93,1
1433528099,C_gngyserver_NET0,228032800300859,35787105,832431,1,213.55.204.68,213.55.204.143,228,3,8004,-1,19494,3219,unspec,https,0,2,4,1,312,233,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035730082948,35206706,208845,5,10.67.17.2,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,3,13,5959,5192,0,0,0,0,0,0,27,1,28,1
1433528099,C_gngyserver_NET0,228031800044408,35904006,127155,1,213.55.205.73,213.55.204.142,228,3,22100,-1,60284,3219,unspec,https,0,1,1,2,70,129,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800291774,35695306,918444,5,10.67.28.1,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035870032471,35488606,681136,1,10.42.74.120,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,9,8,10977,10090,0,166,0,0,0,0,1132,2,132,2
1433528099,C_gngyserver_NET0,228036740052093,35590206,143627,5,10.42.64.27,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,3,60,59,2744963,126472,9899,4633,0,0,0,0,1799,2,196,2
1433528099,C_gngyserver_NET0,228031780046507,35283606,354529,1,10.77.8.137,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,http_alt,1,3,17,97,16538,19207,249,0,15287565,4987507,43371,1,23,1,70,1
1433528099,C_gngyserver_NET0,228035770071128,35368706,219261,1,10.8.3.4,213.55.204.146,228,3,6003,-1,32405,3219,unspec,android_market,0,2,2,2,168,435,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035840020965,35397505,971334,1,10.8.3.5,213.55.204.143,228,3,8006,-1,37168,3219,unspec,apple_push,0,3,5,8,598,546,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800348317,35168006,650448,39,10.42.64.31,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036740050078,35198706,724588,10,10.42.75.43,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,3,4,1519,588,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800224457,1342100,708678,12,10.77.1.13,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,2,7,6,1372,1222,0,0,0,0,0,0,254,2,58,2
1433528099,C_gngyserver_NET0,228033730016031,35904005,599548,1,10.8.3.134,213.55.204.145,228,3,6006,-1,55344,3219,unspec,apple_push,0,2,2,2,312,474,0,0,0,0,0,0,0,0,0,0
